id,trigger,conditions,script,text,options,notes
greetingDefaultFriendly,OpenCommLink,$faction.friendlyToPlayer,"$menuState = fleetConvMain 0
FireAll PopulateOptions","""Acknowledging receipt of AIS code. Good to see you, $playerName.""",,
greetingDefaultHostileWeaker,OpenCommLink,"$entity.isHostile
$entity.relativeStrength < 0",$ignorePlayerCommRequests = true 1,"""Hostile $shipOrFleet, be advised: we've already dispatched a distress call to a nearby patrol, and it should arrive shortly.""",cutCommLink:Cut the comm link,
greetingDefaultHostileWeakerDefiant,OpenCommLink,"$entity.isHostile
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding",$ignorePlayerCommRequests = true 1,"The enemy $personRank looks grim but defiant. ""We will fight you to the last,"" $heOrShe says.
OR
""Damn, we're in a tight spot."" $PersonRank $personName suddenly notices the line is open and shuts it off.",cutCommLink:Cut the comm link,
greetingDefaultHostileStronger,OpenCommLink,"$entity.isHostile
$entity.relativeStrength >= 0",EndConversation,"It appears the enemy $personRank doesn't seem to feel the need to talk to you, as your comm requests go unanswered.",,
greetingDefaultNeutral,OpenCommLink,$faction.neutralToPlayer,"$menuState = fleetConvMain 0
FireAll PopulateOptions","""You have been scanned and identified. It's probably best for both our peace of mind if you keep your distance.""",,
greetingDefaultInfamous,OpenCommLink,"$player.atrocities > 1
RollProbability 0.3 score:2
$faction.neutralToPlayer","#$recognizedAsInfamous
AdjustRepActivePerson INHOSPITABLE -5","""You have been scanned and,"" $heOrShe blinks at $hisOrHer screen, then says almost - but not quite - under $hisOrHer breath, ""$playerName. The butcher."" 

$HeOrShe straightens $hisOrHer back, ""It'd be best if you kept your distance. We, we are armed.""
OR
As the comms resolve, $rank $personLastName looks at you with recognition and alarm.

""It's... you. The things you've done, I can't believe-"" $heOrShe clears $hisOrHer throat uncomfortably, ""What is it you want?""",,
greetingDefaultInfamousFriendly,OpenCommLink,"$faction.friendlyToPlayer
$player.atrocities > 1
RollProbability 0.3 score:2","$menuState = fleetConvMain 0
FireAll PopulateOptions","""Ah, Captain $playerName."" $HeOrShe looks uncomfortable. ""Your reputation... precedes you. Let us conclude our business quickly then go our own ways.""",,
,,,,,,
# Hegemony fleet greeting lines,,,,,,
greetingHegemonyFriendly,OpenCommLink,"$faction.id == hegemony
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""Acknowledging receipt of your codes, moving to a secure channel."" A flicker of a phoenix icon and static, then: ""Yes? All is well I trust? Glad to hear it, citizen. Over and out.""
OR
""Your $shipOrFleet has been scanned and identified, everything is in order. Burn bright, citizen.""
OR
""Scanned and identified. You're flying pretty, citizen. Clean jumps and high burn."" $PersonRank $personName signs off with a flash of the gold phoenix.",,
greetingHegemonyHostileWeaker,OpenCommLink,"$faction.id == hegemony
$entity.isHostile
$entity.relativeStrength < 0",$entity.ignorePlayerCommRequests = true 1,"""Hostile vessel, be advised, linecast to system patrol craft has already been dispatched, reinforcements are en route. You are advised to power down weapon systems and disengage. Over.""
OR
""Belligerent contact! Be advised that firing upon a Hegemony vessel is considered an act of insurrection and you'll be hunted down!"" The Hegemony $personRank is sweating. ""When they're done with you, you'll be sold in black markets on worlds across the Sector, I swear it.""
OR
""We give our lives for the restoration of the Domain and all humanity."" $HeOrShe pauses for a moment as if to say something more, then cuts the comm.",cutCommLink:Cut the comm link,
greetingHegemonyHostileWeakerDefiant,OpenCommLink,"$faction.id == hegemony
$entity.isHostile
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding",$entity.ignorePlayerCommRequests = true 1,"The Hegemony $personRank looks grim but defiant. ""We will fight you to the last,"" $heOrShe says.
OR
""We fight and we die for the Domain; for humanity."" The comm-line cuts out.",cutCommLink:Cut the comm link,
greetingHegemonyHostileStronger,OpenCommLink,"$faction.id == hegemony
$entity.isHostile
$entity.relativeStrength >= 0",$entity.ignorePlayerCommRequests = true 1,"""By authority of the High Hegemon Administrator, you are ordered to take hyperspace drives offline, disable weapons and surrender. Over.""
OR
""Resistance to Hegemony authority is an act of insurrection and shall be punished accordingly. Surrender now or be met with force.""",cutCommLink:Cut the comm link,
greetingHegemonyNeutral,OpenCommLink,"$faction.id == hegemony
$faction.neutralToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""You have been scanned and identified, citizen. If nothing is amiss, we shall be on our way.""
OR
The Hegemony $personRank looks impatient. ""Is there an emergency to report? No? Then carry on, citizen.""",,
# Tri-Tachyon fleet greeting lines,,,,,,
greetingTTFriendly,OpenCommLink,"$faction.id == tritachyon
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""Identity confirmed. Please accept my greetings on behalf of the Company.""
OR
""Sorry friend, this Tri-Tachyon vessel is on a classified mission. Burn bright.""
OR
""Greetings on behalf of the Tri-Tachyon Corporation. Please state your business so that we may assist in meeting your needs -- for a reasonable fee, of course.""
OR
""Comm open. Oh, do you have the latest Tri-Tachyon catalogue of executive spaceflight accessories? I'll have a customer service representative upload a copy immediately.""

Your comms officer's console pings.
OR
""Hi, I'd like to add you to my professional network on TriLink.""",,
greetingTTHostileWeaker,OpenCommLink,"$faction.id == tritachyon
$entity.isHostile
$entity.relativeStrength < 0",$entity.ignorePlayerCommRequests = true 1,"""Attention. Your vessel has been scanned and identified as hostile to the Tri-Tachyon corporation. Further attempts at aggression will be recorded.""
OR
""Any attempt to hinder or damage this Tri-Tachyon owned and operated vessel will result in legal consequences."" The Tri-Tachyon $personRank looks nervous. ""Trust me, these people don't mess around, you really ought to leave me alone.""",cutCommLink:Cut the comm link,
greetingTTHostileWeakerDefiant,OpenCommLink,"$faction.id == tritachyon
$entity.isHostile
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding",$entity.ignorePlayerCommRequests = true 1,"The Tri-Tachyon $personRank looks grim but defiant. ""Corporate regulation 313.33, section A, states that combat-capable vessels must defend themselves in a vigorous manner at all times,"" $heOrShe says.",cutCommLink:Cut the comm link,
greetingTTHostileStronger,OpenCommLink,"$faction.id == tritachyon
$entity.isHostile
$entity.relativeStrength >= 0",$entity.ignorePlayerCommRequests = true 1,"""Attention. Your vessel has been scanned and identified as hostile to the Tri-Tachyon corporation. Prepare for annihilation.""
OR
""On behalf of the Tri-Tachyon corporation I would like to thank you for providing this opportunity to prove the superiority of our branded line of space defense products.""
OR
""On behalf of the Tri-Tachyon corporation it is my duty to inform you that this engagement will be recorded. As a presumed belligerent engaged in destruction of wholly owned Company property, you automatically refuse all rights to distribution and profit-sharing."" The Tri-Tachyon $personRank grins and cuts the comm-link.",cutCommLink:Cut the comm link,
greetingTTNeutral,OpenCommLink,"$faction.id == tritachyon
$faction.neutralToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""On behalf of the Tri-Tachyon corporation it is my pleasure to inform you that your $shipOrFleet has been scanned and its tactical loadout evaluated. Please maintain your distance and have a nice day.""
OR
""Greetings on behalf of the Tri-Tachyon corporation. Feel free to admire our Tri-Tachyon modified ships equipped with the latest in Tri-Tachyon branded space defense products, but please maintain a safe distance. The Company takes property damage very seriously.""
OR
The comm opens to a spinning Tri-Tachyon logo.""The Tri-Tachyon corporation prioritizes the needs of every customer and value-partner, however all of our service representatives are currently-""

You cut the link. They don't seem interested in talking right now.",,
# Sindrian Diktat fleet greeting lines,,,,,,
greetingDiktatFriendly,OpenCommLink,"$faction.id == sindrian_diktat
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""Greetings friend, all is well? Good to hear it. Glory to the Lion of Sindria!""
OR
""Comms open, friendly. Course acknowledged; safe jumps. Victory to the Diktat!""
OR
""Line established, ID-confirmed. Hail and hoy, doing Saturn-Delta standard. If you run into any extremists out here, just send us their position and the Diktat will take care of it.""",,
greetingDiktatHostileWeaker,OpenCommLink,"$faction.id == sindrian_diktat
$entity.isHostile
$entity.relativeStrength < 0",$entity.ignorePlayerCommRequests = true 1,"""We've linecast to system patrol craft and they've already been dispatched; reinforcements are en route. You are advised to disengage, hostile.""
OR
""You won't get away with this. You'll rot on Cruor with the rest of the degenerates.""
OR
The Diktat $personRank stares toward some unfocused point. ""Duty is sacrifice. I give my life for the Lion of Askonia.""",cutCommLink:Cut the comm link,
greetingDiktatHostileWeakerDefiant,OpenCommLink,"$faction.id == sindrian_diktat
$entity.isHostile
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding",$entity.ignorePlayerCommRequests = true 1,"The Diktat $personRank looks grim but defiant. ""We will fight you to the last,"" $heOrShe says, and cuts the transmission.
OR
""The great work will go on, with or without me."" $HisOrHer expression hardens. ""For the Lion!"" 

The comm blinks off.",cutCommLink:Cut the comm link,
greetingDiktatHostileStronger,OpenCommLink,"$faction.id == sindrian_diktat
$entity.isHostile
$entity.relativeStrength >= 0",$entity.ignorePlayerCommRequests = true 1,"""By authority of the Sindrian Diktat, you are ordered to take drives offline, disable weapons, and surrender. Failure to execute will be considered an act of aggression. Out.""

The Diktat $personRank's gloating face is replaced by a Diktat crest before the image fades.
OR
""There is no place for degenerate scum in our glorious future."" $PersonRank $personName turns aside and says ""Lieutenant, do try to avoid taking prisoners this time.""

The comm-line goes black.
OR
""We'll cleanse the Sector of your kind, and not even history will remember you.""
OR
The Diktat $personRank sneers, ""So are you a terrorist, a pirate, or a degenerate? No matter. If you're lucky, you'll die choking vacuum. If not, there's Cruor."" ",cutCommLink:Cut the comm link,
greetingDiktatNeutral,OpenCommLink,"$faction.id == sindrian_diktat
$faction.neutralToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""You've been scanned, maintain distance. Interference in military affairs will be considered an act of insurrection.""

The Diktat $personRank gives a perfunctory ""Victory to the Diktat"" and cuts the transmission.
OR
The Diktat $personRank looks impatient. ""Is there a problem? No? Then move along, citizen.""
OR
""Comms on protocol Saturn-Delta established. If you have information leading to ARCists or ANTIs, submit to your local information officer for possible reward.""",,
# luddic church fleet greeting lines,,,,,,
greetingLCFriendly,OpenCommLink,"$faction.id == luddic_church
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""The blessing of Ludd be upon you.""
OR
""Blessings of the stars and pneuma, friend.""
OR
""Safe travels, friend, and blessing of Ludd be upon you.""",,
greetingLCHostileWeaker,OpenCommLink,"$faction.id == luddic_church
$entity.isHostile
$entity.relativeStrength < 0",$entity.ignorePlayerCommRequests = true 1,"""We follow the way of Ludd. Though the righteous suffer the lash, our reward will be everlasting grace.""
OR
""Do your unholy work then, servant of Mammon. When it is our time, Ludd will guide our souls to peace.""",cutCommLink:Cut the comm link,
greetingLCHostileWeakerDefiant,OpenCommLink,"$faction.id == luddic_church
$entity.isHostile
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding",$entity.ignorePlayerCommRequests = true 1,"""We follow the path of Ludd amidst persecution. Yea, the righteous will suffer the lash and our reward will be everlasting grace."" The Luddic $personRank seems to be talking not to you anymore, but perhaps to $hisOrHer god.
OR
""Are you so corrupted by the false machine gods? Choose wisely your course; there is still time for redemption.""",cutCommLink:Cut the comm link,
greetingLCHostileStronger,OpenCommLink,"$faction.id == luddic_church
$entity.isHostile
$entity.relativeStrength >= 0",$entity.ignorePlayerCommRequests = true 1,"""Submit, repent, and your sinful technologies will be smashed; Resist, and only God's holy vacuum will show you mercy.""
OR
""Servant of the machine! Submit now, repent, and perhaps even you will find redemption. Otherwise the only mercy you shall find will be in God's holy vacuum.""",cutCommLink:Cut the comm link,
greetingLCNeutral,OpenCommLink,"$faction.id == luddic_church
$faction.neutralToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""Contact; Do not interfere in our righteous mission.""
OR
""Contact - please maintain distance. Blessing of Ludd, traveler.""",,
# luddic path fleet greeting lines,,,,,,
greetingLPFriendly,OpenCommLink,"$faction.id == luddic_path
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""Greetings fellow walker. Blessings of Ludd be upon you.""",,
greetingLPHostileWeaker,OpenCommLink,"$faction.id == luddic_path
$entity.isHostile
$entity.relativeStrength < 0",$entity.ignorePlayerCommRequests = true 1,"""We follow the way of Ludd amidst persecution. Yea, the righteous will suffer the lash and our reward will be everlasting grace.""",cutCommLink:Cut the comm link,
